country,origin,system,status,url,date_recorded
Russia,23px-Russia.svg,34 KamAZ 6x6,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/dQmFbzNj/6888.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/zfp7Rm55/Screenshot-8276.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/nrMnttVL/7k.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/gkPg5HgC/Screenshot-8289.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,destroyed,https://web.archive.org/web/20220227214345/https://postimg.cc/5QNwkNv8,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/kXvznpZN/v7.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,destroyed,https://web.archive.org/web/20220227214345/https://postimg.cc/rd1xVtNS,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,destroyed,https://web.archive.org/web/20220227214345/https://postimg.cc/KRCMt59P,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,damaged,https://web.archive.org/web/20220227214345/https://i.postimg.cc/kGnW3KWg/880.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/9F0M05Tb/Screenshot-8232.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/RFmCkffg/Screenshot-8273.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,abandoned,https://web.archive.org/web/20220227214345/https://postimg.cc/zVzd9q5t,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/Pq6cnvCm/Screenshot-8284.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/bNQBNBGY/Screenshot-8285.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,abandoned,https://web.archive.org/web/20220227214345/https://postimg.cc/VS80VkP5,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,abandoned,https://web.archive.org/web/20220227214345/https://postimg.cc/CznZMqFz,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/Hn7xkb8m/688.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/YSQ2ps72/r2.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/gJ6f7NZ3/57.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/VkXF0qmD/6599.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/DZ0Q5pHc/6652.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/Bbj44g2S/5580.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/23RZybKP/6800.png,2022-02-27
Russia,23px-Russia.svg,4 KamAZ-6350 8x8 artillery tractor,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/VvPSc7kX/Screenshot-8070.png,2022-02-27
Russia,23px-Russia.svg,4 KamAZ-6350 8x8 artillery tractor,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/br0ZYQZW/Screenshot-8071.png,2022-02-27
Russia,23px-Russia.svg,4 KamAZ-6350 8x8 artillery tractor,damaged,https://web.archive.org/web/20220227214345/https://i.postimg.cc/br6jRJWd/Screenshot-8072.png,2022-02-27
Russia,23px-Russia.svg,4 KamAZ-6350 8x8 artillery tractor,damaged,https://web.archive.org/web/20220227214345/https://i.postimg.cc/nczxh49m/Screenshot-8074.png,2022-02-27
Russia,23px-Russia.svg,8 Unknown supply truck,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/3wn7wzQM/686.png,2022-02-27
Russia,23px-Russia.svg,5 Unknown vehicle,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/TwqThWRp/8875.png,2022-02-27
Russia,23px-Russia.svg,5 Unknown vehicle,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/cLy31D99/557.png,2022-02-27
Russia,23px-Russia.svg,5 Unknown vehicle,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/L5WpLtHC/370.png,2022-02-27
Russia,23px-Russia.svg,5 Unknown vehicle,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/v8Jyk5sf/4k.png,2022-02-27
Russia,23px-Soviet Union.svg,11 T-64BV,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/mgntjg7P/763.png,2022-02-27
Russia,23px-Soviet Union.svg,11 T-64BV,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/59wN4Ybq/689.png,2022-02-27
Russia,23px-Soviet Union.svg,11 T-64BV,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/fWBW5NVQ/558.png,2022-02-27
Russia,23px-Soviet Union.svg,11 T-64BV,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/442p3Kn8/443.png,2022-02-27
Russia,23px-Soviet Union.svg,11 T-64BV,damaged,https://web.archive.org/web/20220227214345/https://i.postimg.cc/CLn96SZZ/f7.png,2022-02-27
Russia,23px-Soviet Union.svg,11 T-64BV,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/rFzZ43Zg/578.png,2022-02-27
Russia,23px-Soviet Union.svg,11 T-64BV,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/vBTn2B8C/467.png,2022-02-27
Russia,23px-Soviet Union.svg,11 T-64BV,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/8Pf8WQWH/557l.png,2022-02-27
Russia,23px-Soviet Union.svg,11 T-64BV,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/fTV39LBr/5570.png,2022-02-27
